tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth year,gender,birth_year,duration_min,start_hour,start_wday,is_weekend,start_month,dist_m,dist_km,speed_km_min,route_key,n_route_hour,med_dur,mad_dur,n_route,med_dur_route,mad_dur_route,exp_dur,exp_mad,z_robust,ratio,proxy_anom,proxy_anom_hard,age,gender_f,iforest_score,iforest_anom
761,2015-01-01T13:03:00Z,2015-01-01T13:16:00Z,115,Porter Square Station,42.387995,-71.119084,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,779,Subscriber,1991,1,1991,12.683333333333334,13,4,0,1,2262.3638993116997,2.2623638993117,0.17837297497858343,115->116,1,12.683333333333334,0,5,13.666666666666666,1.4578899999999988,6.766666666666667,3.4841099999999994,1.6981859547105769,1.874384236453202,0,0,35,1,0.42288558000229953,0
441,2015-01-01T13:07:00Z,2015-01-01T13:15:00Z,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1276,Subscriber,1985,1,1985,7.35,13,4,0,1,1549.395496300918,1.549395496300918,0.21080210834026097,88->80,1,7.35,0,30,8.033333333333333,1.4331799999999995,8.033333333333333,1.4331799999999995,-0.4767951920438004,0.9149377593360996,0,0,41,1,0.3882237076483467,0
484,2015-01-01T13:12:00Z,2015-01-01T13:20:00Z,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,868,Subscriber,1989,2,1989,8.066666666666666,13,4,0,1,840.7044861301993,0.8407044861301992,0.1042195643963057,110->70,2,7.949999999999999,0.17297000000000004,9,7.833333333333333,1.6061499999999995,6.766666666666667,3.4841099999999994,0.3731225477955633,1.192118226600985,0,0,37,2,0.4561805873159963,0
470,2015-01-01T13:12:00Z,2015-01-01T13:20:00Z,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,983,Subscriber,\N,0,NA,7.833333333333333,13,4,0,1,840.7044861301993,0.8407044861301992,0.10732397695279139,110->70,2,7.949999999999999,0.17297000000000004,9,7.833333333333333,1.6061499999999995,6.766666666666667,3.4841099999999994,0.3061518340886673,1.1576354679802956,0,0,NA,0,0.47581639015463434,0
1453,2015-01-01T13:12:00Z,2015-01-01T13:37:00Z,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,143,EF - North Point Park,42.369885,-71.069957,656,Subscriber,1988,1,1988,24.216666666666665,13,4,0,1,2020.0478966382134,2.0200478966382134,0.08341560481644378,80->143,1,24.216666666666665,0,2,17.4,10.106389999999998,6.766666666666667,3.4841099999999994,5.008452660794292,3.5788177339901477,0,0,38,1,0.4698866743016468,0
1454,2015-01-01T13:23:00Z,2015-01-01T13:47:00Z,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,1083,Subscriber,\N,0,NA,24.233333333333334,13,4,0,1,2214.8561611769833,2.2148561611769835,0.09139709055750964,80->97,2,23.825000000000003,0.6053949999999998,4,17.141666666666666,9.908710000000003,6.766666666666667,3.4841099999999994,5.013236283201929,3.58128078817734,0,0,NA,0,0.5251365857037354,0
1405,2015-01-01T13:23:00Z,2015-01-01T13:47:00Z,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,854,Subscriber,\N,0,NA,23.416666666666668,13,4,0,1,2214.8561611769833,2.2148561611769835,0.09458460474777153,80->97,2,23.825000000000003,0.6053949999999998,4,17.141666666666666,9.908710000000003,6.766666666666667,3.4841099999999994,4.7788387852277925,3.460591133004926,0,0,NA,0,0.5226617370314207,0
587,2015-01-01T13:28:00Z,2015-01-01T13:38:00Z,141,Kendall Street,42.36356016,-71.08216792,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,577,Subscriber,1957,2,1957,9.783333333333333,13,4,0,1,1999.302299906683,1.999302299906683,0.20435798636184152,141->116,1,9.783333333333333,0,13,9.333333333333334,0.6671700000000016,6.766666666666667,3.4841099999999994,0.8658356557820124,1.4458128078817734,0,0,69,2,0.5255502927198042,0
1232,2015-01-01T13:41:00Z,2015-01-01T14:01:00Z,143,EF - North Point Park,42.369885,-71.069957,143,EF - North Point Park,42.369885,-71.069957,656,Subscriber,1988,1,1988,20.533333333333335,13,4,0,1,0,0,0,143->143,1,20.533333333333335,0,2,10.816666666666668,14.405930000000001,6.766666666666667,3.4841099999999994,3.951272108706864,3.03448275862069,0,0,38,1,0.5150956174902764,0
589,2015-01-01T13:57:00Z,2015-01-01T14:07:00Z,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,488,Subscriber,\N,0,NA,9.816666666666666,13,4,0,1,2521.2427215501352,2.521242721550135,0.25683287486079476,72->96,1,9.816666666666666,0,4,11.058333333333334,1.4084700000000001,6.766666666666667,3.4841099999999994,0.8754029005972832,1.4507389162561577,0,0,NA,0,0.5086336787739073,0
